"name","type","number","percent"
"xml2","PROM→SYM",20,0.0975371860521824
"xml2","SYM→PROM→REAL",13,0.0633991709339186
"xml2","SYM→ENV",12,0.0585223116313094
"xml2","PROM→LANG",10,0.0487685930260912
"xml2","PROM→STR",5,0.0243842965130456
"xml2","PROM→PROM→STR",4,0.0195074372104365
"xml2","SYM→PROM→STR",3,0.0146305779078274
"xml2","PROM→SYM→PROM→STR",2,0.00975371860521824
"xml2","SYM→PROM→SYM→VEC",1,0.00487685930260912
"xtable","BCODE",1806458,58.132682686967
"xtable","LANG",393195,12.6532032126415
"xtable","STR",370735,11.9304296673118
"xtable","LGL",307857,9.9069855451727
"xtable","SYM→PROM→BCODE",39951,1.28564229338685
"xtable","NIL",33620,1.08190768450516
"xtable","INT",27222,0.876016983569291
"xtable","REAL",21212,0.682612308260664
"xtable","SYM→INT",18755,0.603544872780915
"xtable","SYM",15727,0.506102384122924
"xtable","SYM→ENV",9689,0.311796655418517
"xtable","SYM→STR",9366,0.301402360888619
"xtable","VEC",8792,0.282930766275116
"xtable","PROM→LANG",6589,0.212037172314233
"xtable","PROM→SYM",6572,0.211490104181081
"xtable","SYM→PROM→LANG",5795,0.186485872448168
"xtable","SYM→VEC",4531,0.145809747724357
"xtable","ENV",3752,0.120741155034604
"xtable","CLOS",3410,0.109735431414712
"xtable","SYM→S4",2754,0.0886250375707086
"xtable","PROM→BCODE",2116,0.0680938923382786
"xtable","SYM→REAL",1335,0.0429609386916833
"xtable","SYM→PROM→VEC",832,0.0267741580460528
"xtable","SYM→PROM→SYM→VEC",780,0.0251007731681745
"xtable","PROM→SYM→INT",651,0.0209494914518995
"xtable","SYM→PROM→REAL",618,0.0198875356640152
"xtable","PROM→SYM→STR",558,0.017956706958771
"xtable","SYM→PROM→SYM→...",509,0.0163798635161549
"xtable","SYM→PROM→SYM",502,0.0161546001672098
"xtable","SYM→PROM→STR",458,0.0147386591166974
"xtable","SYM→LGL",351,0.0112953479256785
"xtable","S4",315,0.010136850702532
"xtable","SYM→PROM→SYM→INT",308,0.00991158735358687
"xtable","PROM→SYM→PROM→STR",301,0.00968632400464171
"xtable","PROM→PROM→LANG",300,0.00965414352622098
"xtable","SYM→PROM→PROM→SYM",242,0.00778767577781825
"xtable","SYM→CLOS",212,0.00682226142519616
"xtable","PROM→NIL",209,0.00672571998993395
"xtable","SYM→PROM→LGL",157,0.00505233511205564
"xtable","SYM→PROM→CLOS",147,0.00473053032784828
"xtable","SYM→PROM→ENV",147,0.00473053032784828
"xtable","SYM→PROM→SYM→PROM→BCODE",90,0.00289624305786629
"xtable","PROM→INT",88,0.00283188210102482
"xtable","PROM→PROM→BCODE",59,0.00189864822682346
"xtable","SYM→PROM→SYM→S4",42,0.00135158009367094
"xtable","PROM→REAL",29,0.000933233874201361
"xtable","PROM→STR",19,0.000611429089993995
"xtable","SYM→NIL",16,0.000514887654731785
"xtable","SYM→PROM→INT",16,0.000514887654731785
"xtable","PROM→SYM→REAL",16,0.000514887654731785
"xtable","SYM→PROM→SYM→REAL",11,0.000353985262628102
"xtable","SYM→PROM→SYM→PROM→LANG",7,0.000225263348945156
"xtable","PROM→LGL",7,0.000225263348945156
"xtable","SYM→PROM→PROM→LANG",6,0.00019308287052442
"xtable","PROM→PROM→PROM→PROM→SYM",6,0.00019308287052442
"xtable","SYM→EXTPTR",4,0.000128721913682946
"xtable","SYM→PROM→PROM→PROM→BCODE",4,0.000128721913682946
"xtable","PROM→PROM→PROM→SYM→PROM→LANG",4,0.000128721913682946
"xtable","SYM→LANG",2,6.43609568414732e-05
"xtable","PROM→SYM→S4",2,6.43609568414732e-05
"xtable","PROM→SYM→PROM→LGL",2,6.43609568414732e-05
"xtable","PROM→SYM→PROM→LANG",2,6.43609568414732e-05
"xtable","PROM→PROM→SYM",2,6.43609568414732e-05
"xtable","PROM→PROM→SYM→PROM→LANG",2,6.43609568414732e-05
"xtable","PROM→PROM→STR",2,6.43609568414732e-05
"xtable","PROM→PROM→PROM→SYM",2,6.43609568414732e-05
"xtable","SYM→PROM→SYM→LGL",1,3.21804784207366e-05
"xtable","SYM→PROM→SYM→LANG",1,3.21804784207366e-05
"xtable","PROM→SYM→VEC",1,3.21804784207366e-05
"xtable","PROM→PROM→LGL",1,3.21804784207366e-05
"xts","BCODE",49277,57.6110084878528
"xts","STR",12923,15.1086117801108
"xts","LANG",8231,9.62307386536348
"xts","LGL",7417,8.67140552294994
"xts","NIL",1813,2.11962494446653
"xts","REAL",1554,1.81682138097131
"xts","INT",783,0.915425444852339
"xts","SYM",738,0.862814787102205
"xts","SYM→PROM→LANG",705,0.82423363808544
"xts","SYM→PROM→BCODE",615,0.719012322585171
"xts","PROM→LANG",304,0.355414221245353
"xts","SYM→VEC",282,0.329693455234176
"xts","PROM→SYM",280,0.327355203778614
"xts","VEC",196,0.22914864264503
"xts","SYM→INT",195,0.227979516917249
"xts","SYM→STR",51,0.059625412116819
"xts","SYM→ENV",50,0.0584562863890383
"xts","PROM→BCODE",30,0.035073771833423
"xts","SYM→PROM→REAL",25,0.0292281431945191
"xts","SYM→PROM→STR",18,0.0210442631000538
"xts","PROM→SYM→PROM→STR",13,0.01519863446115
"xts","SYM→REAL",10,0.0116912572778077
"xts","SYM→PROM→LGL",9,0.0105221315500269
"xts","SYM→PROM→SYM",5,0.00584562863890383
"xts","SYM→PROM→SYM→...",2,0.00233825145556153
"xts","SYM→PROM→SYM→INT",1,0.00116912572778077
"xts","SYM→PROM→SYM→REAL",1,0.00116912572778077
"xts","SYM→PROM→SYM→VEC",1,0.00116912572778077
"xts","SYM→PROM→PROM→SYM",1,0.00116912572778077
"xts","SYM→PROM→PROM→LGL",1,0.00116912572778077
"xts","SYM→PROM→PROM→SYM→...",1,0.00116912572778077
"xts","PROM→LGL",1,0.00116912572778077
"xts","PROM→STR",1,0.00116912572778077
"zoo","BCODE",434297,59.9117940002262
"zoo","LANG",81625,11.2602670183503
"zoo","LGL",79613,10.9827091961032
"zoo","STR",78353,10.808890679189
"zoo","NIL",9832,1.35633623674634
"zoo","REAL",9798,1.35164589581373
"zoo","INT",6745,0.930480870306555
"zoo","SYM",4634,0.639265878873325
"zoo","SYM→ENV",2620,0.36143215421841
"zoo","PROM→SYM",2572,0.354810496431202
"zoo","SYM→PROM→BCODE",2442,0.336876839924182
"zoo","SYM→PROM→LANG",1477,0.203753928160531
"zoo","VEC",1343,0.18526846683791
"zoo","SYM→INT",1319,0.181957637944306
"zoo","SYM→REAL",1201,0.165679395884088
"zoo","CLOS",840,0.115879011276131
"zoo","SYM→VEC",819,0.112982035994228
"zoo","SYM→STR",780,0.107601939042122
"zoo","PROM→BCODE",692,0.0954622330989083
"zoo","PROM→LANG",673,0.0928411602248053
"zoo","ENV",454,0.062629846570671
"zoo","SYM→PROM→REAL",339,0.046765458122153
"zoo","SYM→PROM→SYM",296,0.0408335563544463
"zoo","SYM→LGL",249,0.034349849771139
"zoo","SYM→PROM→SYM→REAL",178,0.0245553142942278
"zoo","PROM→STR",165,0.0227619486435258
"zoo","SYM→PROM→LGL",158,0.0217962902162247
"zoo","SYM→PROM→STR",155,0.0213824366045242
"zoo","SYM→S4",146,0.0201408757694228
"zoo","SYM→PROM→SYM→...",138,0.0190372661382216
"zoo","SYM→CLOS",130,0.0179336565070203
"zoo","PROM→PROM→STR",128,0.01765775409922
"zoo","SYM→PROM→PROM→LANG",102,0.014071022797816
"zoo","SYM→PROM→SYM→PROM→BCODE",84,0.0115879011276131
"zoo","PROM→PROM→BCODE",76,0.0104842914964119
"zoo","SYM→PROM→SYM→PROM→LANG",72,0.00993248668081126
"zoo","PROM→PROM→PROM→STR",48,0.00662165778720751
"zoo","S4",47,0.00648370658330735
"zoo","PROM→REAL",27,0.00372468250530422
"zoo","PROM→SYM→PROM→STR",27,0.00372468250530422
"zoo","SYM→PROM→SYM→VEC",24,0.00331082889360375
"zoo","PROM→PROM→PROM→PROM→STR",21,0.00289697528190328
"zoo","SYM→PROM→SYM→LGL",20,0.00275902407800313
"zoo","SYM→PROM→PROM→PROM→BCODE",16,0.0022072192624025
"zoo","SYM→PROM→VEC",15,0.00206926805850235
"zoo","PROM→INT",15,0.00206926805850235
"zoo","SYM→NIL",14,0.00193131685460219
"zoo","SYM→PROM→SYM→INT",11,0.00151746324290172
"zoo","SYM→PROM→CLOS",6,0.000827707223400939
"zoo","SYM→PROM→ENV",6,0.000827707223400939
"zoo","PROM→LGL",6,0.000827707223400939
"zoo","PROM→SYM→INT",6,0.000827707223400939
"zoo","PROM→SYM→PROM→REAL",6,0.000827707223400939
"zoo","SYM→PROM→PROM→LGL",5,0.000689756019500782
"zoo","PROM→PROM→REAL",5,0.000689756019500782
"zoo","PROM→PROM→PROM→BCODE",5,0.000689756019500782
"zoo","SYM→EXTPTR",4,0.000551804815600626
"zoo","SYM→PROM→PROM→SYM",3,0.000413853611700469
"zoo","SYM→PROM→PROM→SYM→...",3,0.000413853611700469
"zoo","PROM→SYM→STR",3,0.000413853611700469
"zoo","SYM→PROM→SYM→PROM→SYM→PROM→LANG",2,0.000275902407800313
"zoo","SYM→BUILTIN",2,0.000275902407800313
"zoo","PROM→SYM→PROM→LANG",2,0.000275902407800313
